"","HomeTeam","AwayTeam","Date","Contest","HomeGoals","AwayGoals","HomeAdvantage","HomeAttack","HomeDefense","AwayAttack","AwayDefense","HomeMeanGoals","AwayMeanGoals"
"1159","Denmark","Liechtenstein","2007/09/12","EUC-Q",4,0,1,0.274444845669761,-0.465533634574284,-0.356817811286643,0.386350244248482,1.55196472523175,1.18178093299289
"1160","England","Russia","2007/09/12","EUC-Q",3,0,1,0.287582067451448,-0.729603717570561,0.116092718986853,-0.548527490950002,1.55196472523175,1.18178093299289
"1161","Finland","Poland","2007/09/12","EUC-Q",0,0,1,-0.112497031227146,-0.083381608939051,0.40266118077543,-0.0740772033963157,1.55196472523175,1.18178093299289
"1162","France","Scotland","2007/09/12","EUC-Q",0,1,1,0.213093215460708,-0.826450027874366,0.0211742352314066,-0.188983699667505,1.55196472523175,1.18178093299289
"1163","Iceland","Northern Ireland","2007/09/12","EUC-Q",2,1,1,-0.117995558237707,0.252857681297601,-0.109591676630094,0.136713823315822,1.55196472523175,1.18178093299289
"1164","Kazakhstan","Belgium","2007/09/12","EUC-Q",2,2,1,-0.338273858567841,0.441346919995931,-0.213316990496474,0.116893751471499,1.55196472523175,1.18178093299289
"1165","Lithuania","Faroe Islands","2007/09/12","EUC-Q",2,1,1,-0.374838914566404,0.0289761082365172,-0.67550374538735,0.742223018206538,1.55196472523175,1.18178093299289
"1166","Macedonia","Estonia","2007/09/12","EUC-Q",1,1,1,-0.140527235136977,0.134268620805034,-0.721958262414065,0.322228416204364,1.55196472523175,1.18178093299289
"1167","Norway","Greece","2007/09/12","EUC-Q",2,2,1,0.204164584716407,-0.34998309864916,0.180987333780818,-0.267487365166262,1.55196472523175,1.18178093299289
"1168","Portugal","Serbia","2007/09/12","EUC-Q",1,1,1,0.419499497071968,-0.316904931128684,0.043251041994315,-0.137998498157291,1.55196472523175,1.18178093299289
"1169","Slovakia","Wales","2007/09/12","EUC-Q",2,5,1,0.29512927308683,0.215756332880192,-0.392006088424008,0.0689662044647228,1.55196472523175,1.18178093299289
"1170","Slovenia","Belarus","2007/09/12","EUC-Q",1,0,1,-0.244750305068269,0.0892921074787618,-0.0738618485984553,0.48007771481721,1.55196472523175,1.18178093299289
"1171","Spain","Latvia","2007/09/12","EUC-Q",2,0,1,0.308807354066729,-0.43773006869544,-0.363555705030955,0.0144944461504525,1.55196472523175,1.18178093299289
"1172","Turkey","Hungary","2007/09/12","EUC-Q",3,0,1,0.555894587133569,-0.132160903602339,-0.151753555227537,0.11001964503855,1.55196472523175,1.18178093299289
"1173","Ukraine","Italy","2007/09/12","EUC-Q",1,2,1,0.153579087928301,-0.390822831371294,0.312106356362305,-0.3078847797693,1.55196472523175,1.18178093299289
"1174","Belarus","Romania","2007/09/08","EUC-Q",1,3,1,-0.0794762015017968,0.405998299269823,0.165175397958984,-0.353537015247805,1.55196472523175,1.18178093299289
"1175","Croatia","Estonia","2007/09/08","EUC-Q",2,0,1,0.297657155473859,-0.560541216011924,-0.704814985427627,0.354873321992104,1.55196472523175,1.18178093299289
"1176","England","Israel","2007/09/08","EUC-Q",3,0,1,0.256268801746038,-0.669430653942629,0.284727712625344,-0.0698861274641664,1.55196472523175,1.18178093299289
"1177","Georgia","Ukraine","2007/09/08","EUC-Q",1,1,1,0.12601572058286,0.168476149971902,0.163818085229395,-0.378190465973284,1.55196472523175,1.18178093299289
"1178","Hungary","Bosnia-Herzegovina","2007/09/08","EUC-Q",1,0,1,-0.114849841678942,0.196060082904468,0.222423291989727,0.197456444378225,1.55196472523175,1.18178093299289
"1179","Iceland","Spain","2007/09/08","EUC-Q",1,1,1,-0.142716302201595,0.283222141729687,0.34323503157203,-0.459657337191591,1.55196472523175,1.18178093299289
"1180","Italy","France","2007/09/08","EUC-Q",0,0,1,0.396491633309056,-0.201504376210729,0.319907219746518,-0.742547530855072,1.55196472523175,1.18178093299289
"1181","Latvia","Northern Ireland","2007/09/08","EUC-Q",1,0,1,-0.346724613085564,0.0939456128425279,-0.028399474521698,0.153150179493675,1.55196472523175,1.18178093299289
"1182","Luxembourg","Slovenia","2007/09/08","EUC-Q",0,3,1,-1.02387594255409,0.723821864827864,-0.329476762108826,0.136975455027078,1.55196472523175,1.18178093299289
"1183","Malta","Turkey","2007/09/08","EUC-Q",2,2,1,-0.599292605088321,0.440960943793005,0.574138393977743,-0.29975465368605,1.55196472523175,1.18178093299289
"1184","Moldova","Norway","2007/09/08","EUC-Q",0,1,1,-0.598018835468368,0.266815879770396,0.229999992110696,-0.311018937816219,1.55196472523175,1.18178093299289
"1185","Netherlands","Bulgaria","2007/09/08","EUC-Q",2,0,1,0.227215250684264,-0.743598724056044,0.131028262406404,-0.0292228586769033,1.55196472523175,1.18178093299289
"1186","Portugal","Poland","2007/09/08","EUC-Q",2,2,1,0.438448460590179,-0.407667531663364,0.315832115868127,-0.0542450148523958,1.55196472523175,1.18178093299289
"1187","Russia","Macedonia","2007/09/08","EUC-Q",3,0,1,0.087003043621574,-0.48418369281957,-0.0847956517047163,0.100749903100143,1.55196472523175,1.18178093299289
"1188","San Marino","Czech Republic","2007/09/08","EUC-Q",0,3,1,-1.07294454191953,1.03641768507499,0.310348242950692,-0.222393832423664,1.55196472523175,1.18178093299289
"1189","Scotland","Lithuania","2007/09/08","EUC-Q",3,1,1,-0.0383251143216679,-0.308701439675856,-0.50170071598899,-0.0269601815827831,1.55196472523175,1.18178093299289
"1190","Serbia","Finland","2007/09/08","EUC-Q",0,0,1,0.123102197133983,-0.0796927689092485,-0.0380134421982162,-0.0209172482553883,1.55196472523175,1.18178093299289
"1191","Slovakia","Republic of Ireland","2007/09/08","EUC-Q",2,2,1,0.288181947493432,0.0821328295385222,-0.301240237050632,-0.229413164327805,1.55196472523175,1.18178093299289
"1192","Sweden","Denmark","2007/09/08","EUC-Q",0,0,1,0.631271776841858,-0.56951462011467,0.365476099891801,-0.348848507689268,1.55196472523175,1.18178093299289
"1193","Wales","Germany","2007/09/08","EUC-Q",0,2,1,-0.336872316642553,0.0206845911928326,0.406464608441248,-0.44425791282732,1.55196472523175,1.18178093299289
"1194","Armenia","Portugal","2007/08/22","EUC-Q",1,1,1,-0.474332987406965,0.0771462091766537,0.464802627453672,-0.4744936945186,1.55196472523175,1.18178093299289
"1195","Belgium","Serbia","2007/08/22","EUC-Q",3,2,1,-0.324622720264064,0.0199006617063362,0.0479326537553027,-0.222518746545368,1.55196472523175,1.18178093299289
"1196","Estonia","Andorra","2007/08/22","EUC-Q",2,1,1,-0.722164129630438,0.271171520324791,-0.831949583440404,0.667111166009104,1.55196472523175,1.18178093299289
"1197","Finland","Kazakhstan","2007/08/22","EUC-Q",2,1,1,-0.0144032303107437,-0.112608944382654,-0.429552903637254,0.465053899519822,1.55196472523175,1.18178093299289
"1198","Northern Ireland","Liechtenstein","2007/08/22","EUC-Q",3,1,1,-0.0455205153018093,0.0906630348972421,-0.438504962186365,0.373423893896701,1.55196472523175,1.18178093299289
"1199","San Marino","Cyprus","2007/08/22","EUC-Q",0,1,1,-0.98859264362956,1.1153382925837,-0.0852311443626605,0.498773285241816,1.55196472523175,1.18178093299289
"1200","Andorra","Israel","2007/06/06","EUC-Q",0,2,1,-0.788777411575195,0.68006194101129,0.299141165540675,-0.0313874732416327,1.55196472523175,1.18178093299289
"1201","Armenia","Poland","2007/06/06","EUC-Q",1,0,1,-0.49184032385491,0.143234168085908,0.394673757029944,-0.069028586410436,1.55196472523175,1.18178093299289
"1202","Bosnia-Herzegovina","Malta","2007/06/06","EUC-Q",1,0,1,0.305055280509126,0.278464722902171,-0.515168373200128,0.520696743561254,1.55196472523175,1.18178093299289
"1203","Bulgaria","Belarus","2007/06/06","EUC-Q",2,1,1,0.164412136250387,-0.0727857697256527,-0.121715758684096,0.44044607700341,1.55196472523175,1.18178093299289
"1204","Croatia","Russia","2007/06/06","EUC-Q",0,0,1,0.364295831070094,-0.503519048583552,0.145744014052706,-0.419462617752018,1.55196472523175,1.18178093299289
"1205","Estonia","England","2007/06/06","EUC-Q",0,3,1,-0.714575127973566,0.183570776194387,0.173617116163808,-0.661454733827456,1.55196472523175,1.18178093299289
"1206","Faroe Islands","Scotland","2007/06/06","EUC-Q",0,2,1,-0.640934309113011,0.730491133700366,-0.0484552202694034,-0.268402457719825,1.55196472523175,1.18178093299289
"1207","Finland","Belgium","2007/06/06","EUC-Q",2,0,1,-0.0276795691067424,-0.0545617879926827,-0.268010172654317,0.0061808590750811,1.55196472523175,1.18178093299289
"1208","France","Georgia","2007/06/06","EUC-Q",1,0,1,0.375624266097143,-0.693547260581285,0.181154209041948,0.217929984261322,1.55196472523175,1.18178093299289
"1209","Germany","Slovakia","2007/06/06","EUC-Q",2,1,1,0.442375462128261,-0.49429632181478,0.227772819697872,0.111630816171185,1.55196472523175,1.18178093299289
"1210","Greece","Moldova","2007/06/06","EUC-Q",2,1,1,0.208151733494973,-0.453028525039774,-0.754809840952052,0.299511824205358,1.55196472523175,1.18178093299289
"1211","Kazakhstan","Azerbaijan","2007/06/06","EUC-Q",1,1,1,-0.411583789116342,0.403596697048137,-0.858729621349623,0.267810942809369,1.55196472523175,1.18178093299289
"1212","Latvia","Denmark","2007/06/06","EUC-Q",0,2,1,-0.291422392067504,0.0446865176224061,0.315686268861378,-0.294236841422455,1.55196472523175,1.18178093299289
"1213","Liechtenstein","Spain","2007/06/06","EUC-Q",0,2,1,-0.398688123829141,0.364920852792583,0.334398659674304,-0.421594490038048,1.55196472523175,1.18178093299289
"1214","Lithuania","Italy","2007/06/06","EUC-Q",0,2,1,-0.450671700946244,-0.0905813782312385,0.334398659674304,-0.149428513491929,1.55196472523175,1.18178093299289
"1215","Luxembourg","Albania","2007/06/06","EUC-Q",0,3,1,-0.992631965130878,0.658659250101272,-0.156770775949949,-0.0677436520865195,1.55196472523175,1.18178093299289
"1216","Norway","Hungary","2007/06/06","EUC-Q",4,0,1,0.194661768878559,-0.246668096361167,-0.0577350506512384,0.156576307042097,1.55196472523175,1.18178093299289
"1217","Romania","Slovenia","2007/06/06","EUC-Q",2,0,1,0.180736968663716,-0.302728030657052,-0.278392025544688,0.152463543126469,1.55196472523175,1.18178093299289
"1218","Sweden","Iceland","2007/06/06","EUC-Q",5,0,1,0.630739720431328,-0.515335779243877,-0.0914576104888349,0.282694655940734,1.55196472523175,1.18178093299289
"1219","Albania","Luxembourg","2007/06/02","EUC-Q",2,0,1,-0.120474153467875,-0.0290169490704926,-0.953733027350025,0.694745901923642,1.55196472523175,1.18178093299289
"1220","Azerbaijan","Poland","2007/06/02","EUC-Q",1,3,1,-0.934709317398173,0.204572165728774,0.325194596711552,-0.138342949621745,1.55196472523175,1.18178093299289
"1221","Belarus","Bulgaria","2007/06/02","EUC-Q",0,2,1,-0.0353163451275676,0.410120919644358,0.132781111233818,0.0100493358530014,1.55196472523175,1.18178093299289
"1222","Belgium","Portugal","2007/06/02","EUC-Q",1,2,1,-0.32545317013878,-0.0373903892185591,0.414226613776737,-0.524079739444407,1.55196472523175,1.18178093299289
"1223","Bosnia-Herzegovina","Turkey","2007/06/02","EUC-Q",3,2,1,0.21462739154587,0.284125756249004,0.580706101214196,-0.378336440719912,1.55196472523175,1.18178093299289
"1224","Denmark","Sweden","2007/06/02","EUC-Q",0,3,1,0.434635485407944,-0.447225042356396,0.469128246209782,-0.403616817250547,1.55196472523175,1.18178093299289
"1225","Estonia","Croatia","2007/06/02","EUC-Q",0,1,1,-0.687960653872645,0.218251605233782,0.398641882760039,-0.476746310113128,1.55196472523175,1.18178093299289
"1226","Faroe Islands","Italy","2007/06/02","EUC-Q",1,2,1,-0.708260818369993,0.759449769814008,0.360188763238529,-0.224644677440477,1.55196472523175,1.18178093299289
"1227","Finland","Serbia","2007/06/02","EUC-Q",0,2,1,0.0718554371004281,-0.212698293452671,-0.0856668267570917,-0.102032725565152,1.55196472523175,1.18178093299289
"1228","France","Ukraine","2007/06/02","EUC-Q",2,0,1,0.356064757813037,-0.625675465444933,0.235151170438487,-0.396901877447677,1.55196472523175,1.18178093299289
"1229","Germany","San Marino","2007/06/02","EUC-Q",6,0,1,0.510005287382088,-0.496429743482258,-0.991283710915585,1.16975396093925,1.55196472523175,1.18178093299289
"1230","Greece","Hungary","2007/06/02","EUC-Q",2,0,1,0.230952978205692,-0.377606779979768,0.00518652668730015,0.183820432917691,1.55196472523175,1.18178093299289
"1231","Iceland","Liechtenstein","2007/06/02","EUC-Q",1,1,1,-0.0306654143108852,0.231429130900982,-0.456653144877598,0.418183880515939,1.55196472523175,1.18178093299289
"1232","Kazakhstan","Armenia","2007/06/02","EUC-Q",1,2,1,-0.398986142010455,0.238465567411995,-0.643785751022221,0.157003748809665,1.55196472523175,1.18178093299289
"1233","Latvia","Spain","2007/06/02","EUC-Q",0,2,1,-0.224394333215862,-0.0242926925690446,0.251458862294256,-0.366580990058198,1.55196472523175,1.18178093299289
"1234","Lithuania","Georgia","2007/06/02","EUC-Q",1,0,1,-0.434173272244908,-0.0130852395486555,0.268728584534693,0.232539272954572,1.55196472523175,1.18178093299289
"1235","Macedonia","Israel","2007/06/02","EUC-Q",1,2,1,-0.0583709133263295,0.0373921192170627,0.232935453776679,-0.00611868100817718,1.55196472523175,1.18178093299289
"1236","Norway","Malta","2007/06/02","EUC-Q",4,0,1,0.194250127659228,-0.187414503859964,-0.460607907605373,0.520221345406353,1.55196472523175,1.18178093299289
"1237","Russia","Andorra","2007/06/02","EUC-Q",4,0,1,0.157943478065955,-0.390379470690124,-0.762068626026367,0.693347160562612,1.55196472523175,1.18178093299289
"1238","Slovenia","Romania","2007/06/02","EUC-Q",1,2,1,-0.308293026355905,0.0654131385482321,0.0943096794707413,-0.332818918123311,1.55196472523175,1.18178093299289
"1239","Wales","Czech Republic","2007/06/02","EUC-Q",0,0,1,-0.251543025835908,0.122306124383968,0.439351104107301,-0.154784213800866,1.55196472523175,1.18178093299289
"1240","Andorra","England","2007/03/28","EUC-Q",0,3,1,-0.756299995565214,0.651022254259274,0.121155121556467,-0.656815251312555,1.55196472523175,1.18178093299289
"1241","Azerbaijan","Finland","2007/03/28","EUC-Q",1,0,1,-1.05325658694731,0.324544237184347,0.19062035960865,-0.332400537251159,1.55196472523175,1.18178093299289
"1242","Bulgaria","Albania","2007/03/28","EUC-Q",0,0,1,0.224902004329073,0.0923056707840261,-0.0334533762592196,0.0579858491986533,1.55196472523175,1.18178093299289
"1243","Czech Republic","Cyprus","2007/03/28","EUC-Q",1,0,1,0.521884251122724,-0.0608121393967575,-0.00611868100817718,0.59691157267912,1.55196472523175,1.18178093299289
"1244","Georgia","Faroe Islands","2007/03/28","EUC-Q",3,1,1,0.320705738898962,0.133656384812674,-0.803631913735217,0.813549006412241,1.55196472523175,1.18178093299289
"1245","Hungary","Moldova","2007/03/28","EUC-Q",2,0,1,0.0270313390510305,0.245374600155532,-0.679244275390954,0.317362226553191,1.55196472523175,1.18178093299289
"1246","Israel","Estonia","2007/03/28","EUC-Q",4,0,1,0.195237782060501,0.0559076319382961,-0.631863952143047,0.176806376105844,1.55196472523175,1.18178093299289
"1247","Italy","Scotland","2007/03/28","EUC-Q",2,0,1,0.354592777734408,-0.155134496949991,0.0344980404075674,-0.273121921120451,1.55196472523175,1.18178093299289
"1248","Liechtenstein","Latvia","2007/03/28","EUC-Q",1,0,1,-0.470003629245736,0.564176799262985,-0.102808219981682,-0.040197189751413,1.55196472523175,1.18178093299289
"1249","Malta","Greece","2007/03/28","EUC-Q",0,1,1,-0.404515559072576,0.564063027148408,0.281789746746943,-0.329337747720613,1.55196472523175,1.18178093299289
"1250","Northern Ireland","Sweden","2007/03/28","EUC-Q",2,1,1,-0.156653810045377,0.127601344593722,0.501623413001191,-0.528989594393662,1.55196472523175,1.18178093299289
"1251","Poland","Armenia","2007/03/28","EUC-Q",1,0,1,0.378984230858567,-0.0777453486248529,-0.59674668627363,0.226577648048492,1.55196472523175,1.18178093299289
"1252","Republic of Ireland","Slovakia","2007/03/28","EUC-Q",1,0,1,-0.285551011442827,-0.162401289358824,0.29266961396282,0.127777369941826,1.55196472523175,1.18178093299289
"1253","Romania","Luxembourg","2007/03/28","EUC-Q",3,0,1,0.12768936114089,-0.312794773266856,-0.933182599544373,0.727451984251936,1.55196472523175,1.18178093299289
"1254","Serbia","Portugal","2007/03/28","EUC-Q",1,1,1,-0.127151785660484,-0.0920056457960243,0.428790933411661,-0.5525160508202,1.55196472523175,1.18178093299289
"1255","Slovenia","Netherlands","2007/03/28","EUC-Q",0,1,1,-0.268402457719825,0.0735292332881155,0.237204234962544,-0.711311151187616,1.55196472523175,1.18178093299289
"1256","Spain","Iceland","2007/03/28","EUC-Q",1,0,1,0.310568176238482,-0.282230293773536,0.0356566772080347,0.306454757775065,1.55196472523175,1.18178093299289
"1257","Turkey","Norway","2007/03/28","EUC-Q",2,2,1,0.60802492714311,-0.548873691403521,0.0286846338599089,-0.159230225570557,1.55196472523175,1.18178093299289
"1258","Ukraine","Lithuania","2007/03/28","EUC-Q",1,0,1,0.287357019627835,-0.340660997242668,-0.379797361359587,0.0408539940082661,1.55196472523175,1.18178093299289
"1259","Wales","San Marino","2007/03/28","EUC-Q",3,0,1,-0.201015199241209,0.188469287380189,-0.92735167923358,1.22195023755659,1.55196472523175,1.18178093299289
"1260","Albania","Slovenia","2007/03/24","EUC-Q",0,0,1,0.119647962265896,0.197538522598815,-0.12988092085452,0.227772819697872,1.55196472523175,1.18178093299289
"1261","Croatia","Macedonia","2007/03/24","EUC-Q",2,1,1,0.433793380095022,-0.594750858703752,-0.181881653565569,0.0708311807605913,1.55196472523175,1.18178093299289
"1262","Cyprus","Slovakia","2007/03/24","EUC-Q",1,3,1,0.0445908833278752,0.554287331176527,0.243651811945561,0.171597593430979,1.55196472523175,1.18178093299289
"1263","Czech Republic","Germany","2007/03/24","EUC-Q",1,2,1,0.557785542629269,-0.144447904365873,0.453874247315852,-0.441610554744518,1.55196472523175,1.18178093299289
"1264","Estonia","Russia","2007/03/24","EUC-Q",0,2,1,-0.577499757033983,0.0879192980378836,0.0438254795400295,-0.348990261180185,1.55196472523175,1.18178093299289
"1265","Faroe Islands","Ukraine","2007/03/24","EUC-Q",0,2,1,-0.765287858337628,0.853137916868886,0.323314625080487,-0.298675613926647,1.55196472523175,1.18178093299289
"1266","Greece","Turkey","2007/03/24","EUC-Q",1,4,1,0.296691366609368,-0.585549169961927,0.355293990861801,-0.533753128409695,1.55196472523175,1.18178093299289
"1267","Israel","England","2007/03/24","EUC-Q",0,0,1,0.275432350022864,0.148420005118273,0.220259396134347,-0.58196365159933,1.55196472523175,1.18178093299289
"1268","Kazakhstan","Serbia","2007/03/24","EUC-Q",2,1,1,-0.554777511295173,0.21704499285234,-0.140297085538723,-0.335752495696864,1.55196472523175,1.18178093299289
"1269","Liechtenstein","Northern Ireland","2007/03/24","EUC-Q",1,4,1,-0.464737519573236,0.340393111364449,-0.392894450934312,0.132605964548022,1.55196472523175,1.18178093299289
"1270","Lithuania","France","2007/03/24","EUC-Q",0,1,1,-0.3222735172214,0.0636318602447735,0.384105268986755,-0.579104464519285,1.55196472523175,1.18178093299289
"1271","Luxembourg","Belarus","2007/03/24","EUC-Q",1,2,1,-0.959720289801491,0.710102621209359,-0.0547730258472915,0.386350244248482,1.55196472523175,1.18178093299289
"1272","Moldova","Malta","2007/03/24","EUC-Q",1,1,1,-0.647027244946392,0.251692134718626,-0.460924965312531,0.601744357086601,1.55196472523175,1.18178093299289
"1273","Netherlands","Romania","2007/03/24","EUC-Q",0,0,1,0.348330223403168,-0.601479992034121,0.210909013645867,-0.1651105200636,1.55196472523175,1.18178093299289
"1274","Norway","Bosnia-Herzegovina","2007/03/24","EUC-Q",1,2,1,0.111899092497409,-0.300564698282795,0.0654131385482321,0.362348817034536,1.55196472523175,1.18178093299289
"1275","Poland","Azerbaijan","2007/03/24","EUC-Q",5,0,1,0.346776111759485,-0.0386368836149182,-1.01943149079367,0.287432041196572,1.55196472523175,1.18178093299289
"1276","Portugal","Belgium","2007/03/24","EUC-Q",4,0,1,0.378436435720245,-0.50302281170297,-0.276280649727338,-0.0880664788684506,1.55196472523175,1.18178093299289
"1277","Republic of Ireland","Wales","2007/03/24","EUC-Q",1,0,1,-0.258252728427778,-0.0669948688242784,-0.132389188045746,0.226099179139842,1.55196472523175,1.18178093299289
"1278","Scotland","Georgia","2007/03/24","EUC-Q",2,1,1,0.0393168623769504,-0.298001804858636,0.295427002899227,0.138456743147016,1.55196472523175,1.18178093299289
"1279","Spain","Denmark","2007/03/24","EUC-Q",2,1,1,0.263363764800574,-0.290619716439124,0.426443514493356,-0.495444521727688,1.55196472523175,1.18178093299289
"1280","San Marino","Republic of Ireland","2007/02/07","EUC-Q",1,2,1,-1.08411784251766,1.23990928413024,-0.237369258578192,-0.202973344524827,1.55196472523175,1.18178093299289
"1281","Belgium","Poland","2006/11/15","EUC-Q",0,1,1,-0.217037232882449,-0.0832729191938215,0.351501585164735,0.0221528046411333,1.55196472523175,1.18178093299289
"1282","Cyprus","Germany","2006/11/15","EUC-Q",1,1,1,0.0421011760186353,0.63329101340658,0.51276374439625,-0.445037883227988,1.55196472523175,1.18178093299289
"1283","Finland","Armenia","2006/11/15","EUC-Q",1,0,1,0.237046456483201,-0.290485999784515,-0.560891601439475,0.280884017950782,1.55196472523175,1.18178093299289
"1284","Israel","Croatia","2006/11/15","EUC-Q",3,4,1,0.153579087928301,0.0261549574768512,0.296096571052799,-0.70299551661476,1.55196472523175,1.18178093299289
"1285","Macedonia","Russia","2006/11/15","EUC-Q",0,2,1,-0.114625525841303,-0.0115666363714654,-0.038117322113128,-0.281302465487742,1.55196472523175,1.18178093299289
"1286","Portugal","Kazakhstan","2006/11/15","EUC-Q",3,0,1,0.389471218353815,-0.473690417103731,-0.524755529299489,0.227772819697872,1.55196472523175,1.18178093299289
"1287","Republic of Ireland","San Marino","2006/11/15","EUC-Q",5,0,1,-0.228156093137754,-0.180323554131282,-1.06537095488831,1.2511330695028,1.55196472523175,1.18178093299289
"1288","Andorra","Macedonia","2006/10/11","EUC-Q",0,3,1,-0.700574696388742,0.571261992569821,-0.192008322383498,0.046119935613553,1.55196472523175,1.18178093299289
"1289","Belarus","Slovenia","2006/10/11","EUC-Q",4,2,1,-0.122393648214067,0.306969861359065,-0.197475804565632,0.148333794505693,1.55196472523175,1.18178093299289
"1290","Belgium","Azerbaijan","2006/10/11","EUC-Q",3,0,1,-0.272071224937633,-0.0523464803722092,-0.989668201678931,0.230635417072505,1.55196472523175,1.18178093299289
"1291","Bosnia-Herzegovina","Greece","2006/10/11","EUC-Q",0,4,1,0.1364521231355,0.259668325996582,0.19433246946009,-0.514164525031505,1.55196472523175,1.18178093299289
"1292","Croatia","England","2006/10/11","EUC-Q",2,0,1,0.233806499482463,-0.648938925895625,0.28277002809076,-0.636199900118195,1.55196472523175,1.18178093299289
"1293","France","Faroe Islands","2006/10/11","EUC-Q",5,0,1,0.408792898200839,-0.567395975254385,-0.754597142876168,0.88024896052689,1.55196472523175,1.18178093299289
"1294","Georgia","Italy","2006/10/11","EUC-Q",1,3,1,0.33854152274259,0.0568528115927828,0.271628907129533,-0.112720870064119,1.55196472523175,1.18178093299289
"1295","Iceland","Sweden","2006/10/11","EUC-Q",1,2,1,0.0225439644348944,0.306969861359065,0.502168256674808,-0.540769500139063,1.55196472523175,1.18178093299289
"1296","Kazakhstan","Finland","2006/10/11","EUC-Q",0,2,1,-0.481266821524446,0.186313578063492,0.195237782060501,-0.247308178313508,1.55196472523175,1.18178093299289
"1297","Liechtenstein","Denmark","2006/10/11","EUC-Q",0,4,1,-0.415363940287412,0.251225535441166,0.329879121151569,-0.450044151506132,1.55196472523175,1.18178093299289
"1298","Luxembourg","Bulgaria","2006/10/11","EUC-Q",0,1,1,-0.910060182123519,0.75569935521691,0.281261504648858,0.13243078718049,1.55196472523175,1.18178093299289
"1299","Malta","Hungary","2006/10/11","EUC-Q",2,1,1,-0.519698202269589,0.635835813846832,0.0691528586883167,0.197292267723776,1.55196472523175,1.18178093299289
"1300","Netherlands","Albania","2006/10/11","EUC-Q",2,1,1,0.379736959535433,-0.704005923894821,0.0440168854167743,0.240983469442541,1.55196472523175,1.18178093299289
"1301","Northern Ireland","Latvia","2006/10/11","EUC-Q",1,0,1,-0.398986142010455,0.206200830583898,-0.030871663667087,-0.0463581239781496,1.55196472523175,1.18178093299289
"1302","Poland","Portugal","2006/10/11","EUC-Q",2,1,1,0.319253411289099,0.0403738941382732,0.408394147614044,-0.504677893179757,1.55196472523175,1.18178093299289
"1303","Republic of Ireland","Czech Republic","2006/10/11","EUC-Q",1,1,1,-0.227528149632034,-0.1683003154317,0.576613364303994,-0.144101343974257,1.55196472523175,1.18178093299289
"1304","Russia","Estonia","2006/10/11","EUC-Q",2,0,1,-0.0473012731180131,-0.229287386074699,-0.533582610888607,0.0771462091766537,1.55196472523175,1.18178093299289
"1305","Serbia","Armenia","2006/10/11","EUC-Q",3,0,1,-0.214183809942738,-0.286216480290171,-0.492658319810542,0.226178939857731,1.55196472523175,1.18178093299289
"1306","Slovakia","Germany","2006/10/11","EUC-Q",1,4,1,0.258433472092657,-0.0163326546208976,0.419696690354889,-0.413245295427127,1.55196472523175,1.18178093299289
"1307","Turkey","Moldova","2006/10/11","EUC-Q",5,0,1,0.315321558255198,-0.508993968937021,-0.622688716911384,0.211394804279662,1.55196472523175,1.18178093299289
"1308","Ukraine","Scotland","2006/10/11","EUC-Q",2,0,1,0.309541406804674,-0.235342658771207,0.114577904707435,-0.309655053262188,1.55196472523175,1.18178093299289
"1309","Wales","Cyprus","2006/10/11","EUC-Q",3,1,1,-0.128288020301531,0.233648183959295,0.0494566087125925,0.63747589568948,1.55196472523175,1.18178093299289
"1310","Armenia","Finland","2006/10/07","EUC-Q",0,0,1,-0.421594490038048,0.313496007344761,0.305644772825953,-0.190797375274998,1.55196472523175,1.18178093299289
"1311","Bulgaria","Netherlands","2006/10/07","EUC-Q",1,1,1,0.275963679497583,0.157516437874984,0.407995237961789,-0.708666992217982,1.55196472523175,1.18178093299289
"1312","Croatia","Andorra","2006/10/07","EUC-Q",7,0,1,0.151174827797118,-0.635822113940676,-0.685575915063627,0.49810505935661,1.55196472523175,1.18178093299289
"1313","Cyprus","Republic of Ireland","2006/10/07","EUC-Q",5,2,1,-0.255021290212233,0.56001570795675,-0.305846043079452,-0.46984364204437,1.55196472523175,1.18178093299289
"1314","Czech Republic","San Marino","2006/10/07","EUC-Q",7,0,1,0.622778362893063,-0.105360515657826,-1.04327219363495,1.33276171915885,1.55196472523175,1.18178093299289
"1315","Denmark","Northern Ireland","2006/10/07","EUC-Q",0,0,1,0.467938999363519,-0.384192972832625,-0.33337703171391,0.345077958093069,1.55196472523175,1.18178093299289
"1316","England","Macedonia","2006/10/07","EUC-Q",0,0,1,0.36554548410692,-0.582142622517034,-0.142485648296755,0.1364521231355,1.55196472523175,1.18178093299289
"1317","Faroe Islands","Lithuania","2006/10/07","EUC-Q",0,1,1,-0.691348798618566,0.916010692666836,-0.286083351088084,0.126103876795726,1.55196472523175,1.18178093299289
"1318","Greece","Norway","2006/10/07","EUC-Q",1,0,1,0.221862731414487,-0.450671700946244,0.183071275684501,-0.27588526257227,1.55196472523175,1.18178093299289
"1319","Hungary","Turkey","2006/10/07","EUC-Q",0,1,1,0.142020260020429,0.228887025941276,0.347200199976189,-0.436955775199535,1.55196472523175,1.18178093299289
"1320","Italy","Ukraine","2006/10/07","EUC-Q",2,0,1,0.259282597930083,-0.00571630699610919,0.392312321529864,-0.251157297769409,1.55196472523175,1.18178093299289
